Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Genre,BPM
YYYY-00-DD 00:00:SS,11.2391972727885,-0.619413205646538,0.625987715037885,2.15600336764706,-0.419499355822686,1.23099795740784,rock,173
YYYY-00-DD 00:00:SS,7.90395327707692,-4.88105336061538,0.249980940600019,2.36595240467308,-0.678404620690577,1.18726387153654,rock,173
YYYY-00-DD 00:00:SS,9.75242370715686,-8.5774363444902,-0.46784374557098,2.63038016766667,-1.16449346324314,0.415648621662745,rock,173
YYYY-00-DD 00:00:SS,7.82265487078846,-6.18280061396154,0.130684929215769,1.74979547126923,-1.85588319263462,0.541762780860385,rock,173
YYYY-00-DD 00:00:SS,6.66730702160784,-6.83890409101961,0.73528859107451,0.836884241821154,-0.657095441072058,-0.435733796215135,rock,173
YYYY-00-DD 00:00:SS,7.51086893423077,-6.31879460809615,-0.738461876412923,0.83475271802549,-0.50626362174,0.131113573121627,rock,173
YYYY-00-DD 00:00:SS,8.03929734213462,-5.67469396955769,-1.82840985004769,-0.081765430815,-0.0887725518857692,0.0754513872328846,rock,173
YYYY-00-DD 00:00:SS,11.1116056814902,-7.15740167394118,-3.14504864969582,-3.15126219445098,1.06608117970965,-0.615078274165255,rock,173
YYYY-00-DD 00:00:SS,9.22071332203846,-3.89330651901923,-0.175872460346154,-1.43016670649423,0.341945246001154,-1.2777162515,rock,173
YYYY-00-DD 00:00:SS,8.00710594890196,-0.169127984936471,-0.311981846430941,-0.124972161747608,0.210847107731667,-0.716910105129412,rock,173
YYYY-00-DD 00:00:SS,9.35130042286539,1.85622641674808,-2.10800772440385,-0.141572665278077,0.211012488945769,-0.283515358488269,rock,173
YYYY-00-DD 00:00:SS,10.2045909650784,2.85275482896078,-1.08434159400059,0.150412322949423,-0.292631079869311,-0.369483305465192,rock,173
YYYY-00-DD 00:00:SS,9.10363753907692,3.00161770211538,-2.28208559955385,0.302716737685098,0.0323599326241176,-0.177567908060784,rock,173
YYYY-00-DD 00:00:SS,6.61345691863462,3.48521522832692,-1.51589340573059,0.316982742685385,-0.217590843201538,-0.114991994003365,rock,173
YYYY-00-DD 00:00:SS,8.05192435956863,3.13750658784314,-3.82354878443137,0.319197638138039,-0.00414717359329804,0.30912165314902,rock,173
YYYY-00-DD 00:00:SS,9.05367581667308,2.39990907901923,-3.44374343067308,0.0789167669839808,0.0350884763114423,0.388816027115385,rock,173
YYYY-00-DD 00:00:SS,8.83476455541176,0.704674539105098,-2.40759010876471,0.0731372120538077,0.136465627635456,0.416421622611538,rock,173
YYYY-00-DD 00:00:SS,10.9112079969423,0.110886624636519,-2.97447409624038,-0.0357615158711765,0.27478245252,0.337627855792941,rock,173
YYYY-00-DD 00:00:SS,9.73340442133333,-1.36951561884314,-0.77349751752451,0.195609148456519,0.0650199929615962,0.265236928740808,rock,173
YYYY-00-DD 00:00:SS,9.74722053436538,-1.40191222384615,-2.28423680717308,-0.0907407613866078,-0.00659056334996078,0.145869727217059,rock,173
YYYY-00-DD 00:00:SS,8.95705412021154,-0.986884033467308,-1.55756074651154,-0.132201443198269,-0.0288155449235769,0.173445382191019,rock,173
YYYY-00-DD 00:00:SS,10.0711442163333,-1.1289900221098,-1.83501931729412,0.223234730762745,-0.135539221249314,0.235125291961157,rock,173
YYYY-00-DD 00:00:SS,9.38874583963462,-3.14544014746154,-1.71755197417308,0.307820030705769,0.141869276388077,-0.0809255151746346,rock,173
YYYY-00-DD 00:00:SS,9.57493852203921,-2.14495436117451,-1.5075603688451,0.397191683261538,0.155331408720788,-0.0418782778167308,rock,173
YYYY-00-DD 00:00:SS,8.92343959428846,-3.99256260576923,-1.34245402851135,0.377838976722098,-0.077424890292549,0.989222224998039,rock,173
YYYY-00-DD 00:00:SS,9.04785488203846,-3.84370721315385,-0.649041640830769,-0.0673341648498461,0.0847080680681885,0.248391641301923,rock,173
YYYY-00-DD 00:00:SS,8.9045610802549,-4.93890908184314,-0.293460932470606,0.247836303482353,0.0916001398266667,-0.115716628879804,rock,173
YYYY-00-DD 00:00:SS,8.2244937695,-5.08710066169231,-0.0809188202035173,0.227070720446154,0.10604073421575,-0.08299299584,rock,173
YYYY-00-DD 00:00:SS,8.48015752509804,-4.83778301864706,0.48568434824451,0.825098939578235,-0.179999320065157,0.275560987110588,rock,173
YYYY-00-DD 00:00:SS,12.77157004075,-6.23050180771154,-2.46820233040885,-0.114334153544808,0.138415638552692,0.548000477889423,rock,173
YYYY-00-DD 00:00:SS,6.35029325782353,-7.03547332782353,3.23956516563922,-1.21845820246077,0.6078517652075,-1.89964688630385,rock,173
YYYY-00-DD 00:00:SS,8.63065245515385,-2.020479890025,1.19897670587115,0.136566282037902,0.41575641698451,-1.02264513690392,rock,173
YYYY-00-DD 00:00:SS,8.29357505757692,-0.0782096418057692,1.4415433516,-0.365333649361346,0.726685044838462,-0.940364110894231,rock,173
YYYY-00-DD 00:00:SS,7.79231484735294,0.894159116545098,3.67404429121569,-0.261370763579373,0.154840796435686,-0.128484537997392,rock,173
YYYY-00-DD 00:00:SS,9.63606357544231,1.46218720592654,3.20093521478846,0.503995975900769,-0.635833263836538,1.5336612635,rock,173
YYYY-00-DD 00:00:SS,11.7495098479804,-2.0681787668098,0.542742605691412,0.751409674488462,-0.741768271419558,1.45169025417192,rock,173
YYYY-00-DD 00:00:SS,9.30284578065385,-3.31947197825,2.2623677853,-0.6496540267,0.40655777648,-0.839534702262745,rock,173
YYYY-00-DD 00:00:SS,8.87854493835294,-1.61883834415294,2.72583551507843,-0.124471876106077,0.694662544005769,-0.789343875192308,rock,173
YYYY-00-DD 00:00:SS,8.27390904611539,-0.500364524532692,3.23797795869231,-0.379611629188235,0.503766335107843,-0.793038437164706,rock,173
YYYY-00-DD 00:00:SS,8.24478108155769,0.0698635190877115,4.41930759411538,-0.447868515195192,0.160171199677923,-0.222736055138077,rock,173
YYYY-00-DD 00:00:SS,8.8064436164902,-0.131253363165588,4.1241647005098,1.19905723204529,-0.451455049408039,2.37949560664706,rock,173
YYYY-00-DD 00:00:SS,12.3414371749615,-3.82699770196154,1.40871681285346,-0.513437673725192,-0.838799011805,0.661503531436538,rock,173
YYYY-00-DD 00:00:SS,9.18460335452941,-3.55992189103922,3.06466623847059,-0.303124140551942,0.215499866301577,-1.055532313275,rock,173
YYYY-00-DD 00:00:SS,8.94155257507692,-2.44893893373077,3.90456881890385,-0.000814462509411766,0.782528277127451,-1.73172502894118,rock,173
YYYY-00-DD 00:00:SS,3.76567014646346,-2.77112445226923,5.19356980696154,0.282963243716327,0.287274420667308,1.10759234001308,rock,173
YYYY-00-DD 00:00:SS,9.03224279360784,-6.26505477058824,1.28454109668823,5.90107799029412,-1.67590436925686,2.64986439084314,rock,173
YYYY-00-DD 00:00:SS,21.2568586879808,-9.23016958965385,1.96999479718942,3.89867683224038,-1.91019573124808,-1.65244170342904,rock,173
YYYY-00-DD 00:00:SS,6.59878320027451,-3.90209555641177,-1.11979407869177,0.770066954611654,1.33969083932461,-3.54730752919038,rock,173
YYYY-00-DD 00:00:SS,0.643790094655558,6.85342367788462,0.643042327925,0.418083031608627,-1.86095514019412,-0.404323991183725,rock,173
YYYY-00-DD 00:00:SS,5.49362169593922,9.78829848560784,0.222978223805882,-1.0850027625825,-3.83990334544231,0.965241455358673,rock,173
YYYY-00-DD 00:00:SS,1.12180243493846,10.8694140550962,1.82863993203785,-0.840274301358235,-2.54235228481961,-1.25967184880196,rock,173
YYYY-00-DD 00:00:SS,2.67858092460077,10.4483636804038,0.748924721046154,-0.920570313417308,-0.0465301115440385,0.321011979211923,rock,173
YYYY-00-DD 00:00:SS,-4.01528544553137,4.17742847675882,-1.11377682799706,0.359241080476275,-0.167902148752549,-0.970064373518039,rock,173
YYYY-00-DD 00:00:SS,2.87922709522423,11.3650850514039,1.87295315432769,0.0279697574688462,0.195976245244462,0.261759793507692,rock,173
YYYY-00-DD 00:00:SS,0.109993574064706,9.87176575392157,1.63431547259412,-0.149070228916731,-0.221969558949808,0.367201432875192,rock,173
YYYY-00-DD 00:00:SS,-2.55124934807308,8.66672887271154,0.0822072670682692,-0.157646499930255,-0.180795819561496,0.0988464666394118,rock,173
YYYY-00-DD 00:00:SS,1.68939144385078,10.0452981837647,1.91029353717353,0.0964668805166538,-0.213546916496115,-0.132025241310769,rock,173
YYYY-00-DD 00:00:SS,2.18415239442442,9.79270716796154,1.34495614372154,0.0132470018222353,-0.0103724266856863,0.231436251647588,rock,173
YYYY-00-DD 00:00:SS,-1.02074020986154,9.03395236488462,1.26595272096154,0.173198694795558,0.429017410282692,-0.129887272447679,rock,173
YYYY-00-DD 00:00:SS,-1.22687875144706,11.2885807265098,0.217770314984706,0.410704950067686,-0.377422754697059,0.14452825954451,rock,173
YYYY-00-DD 00:00:SS,2.33368657859577,9.68398332603846,-1.09384780523981,0.0196645843834615,-0.0851603317853135,0.297893761053077,rock,173
YYYY-00-DD 00:00:SS,2.85917087787451,8.53306946994118,-0.184511253029412,0.393244669718269,0.610039652526962,-0.355712801724462,rock,173
YYYY-00-DD 00:00:SS,-1.02564660017327,10.5918294510961,0.265373224109038,0.020050165947451,-0.0923666907927451,-0.0669925741464706,rock,173
YYYY-00-DD 00:00:SS,0.723644803394231,10.7541214639615,-3.54513357206154,0.234894263263077,-0.0795804753098077,0.387711802200769,rock,173
YYYY-00-DD 00:00:SS,4.19163880459216,8.41826092968627,-2.54929448852314,0.475670358707255,-0.242260832435882,-0.0703702010323529,rock,173
YYYY-00-DD 00:00:SS,1.24505003320192,9.49498480082692,-2.16899593057308,-0.08443788648,-0.559958984435769,-0.037226439724,rock,173
YYYY-00-DD 00:00:SS,-3.40909194713725,9.81355800833333,-4.23674467721569,0.226271921593846,-0.963388356448077,0.426876508066923,rock,173
YYYY-00-DD 00:00:SS,0.883480722188462,8.59002622278846,-4.01281534023077,-0.15098706954,-0.592665564769608,0.525792773845098,rock,173
YYYY-00-DD 00:00:SS,2.23353572238941,9.56567218241176,-2.63777613756274,0.133517114370577,-0.561215917977885,0.169521862624846,rock,173
YYYY-00-DD 00:00:SS,-0.15677014745,9.42039891390385,-2.48523390842539,-0.265586806928235,-0.315176225833667,-0.0126151907227451,rock,173
YYYY-00-DD 00:00:SS,0.7043584191615,9.99752937830769,-2.97565326743308,-0.171530609075577,0.730044707082692,0.147930763374038,rock,173
YYYY-00-DD 00:00:SS,2.45565769168529,9.71797413921569,-2.61563666869412,0.124109789836863,0.860525086326294,-0.0331923611052941,rock,173
YYYY-00-DD 00:00:SS,3.86083082832481,8.87336864809615,-1.67128882294615,0.3725698388715,0.737186920513269,-0.259880265717692,rock,173
YYYY-00-DD 00:00:SS,0.200357831630588,9.22733406878431,-3.63475625190196,0.492272410115962,0.681364876770981,-0.326392131832308,rock,173
YYYY-00-DD 00:00:SS,5.24262260741539,9.62673386282692,-4.42390341940385,0.0856383914571373,0.703764914303922,0.445711892132353,rock,173
YYYY-00-DD 00:00:SS,4.74531817226667,6.67879362771154,-3.65589938966731,0.201650077915365,0.527666308145385,-0.156100844413462,rock,173
YYYY-00-DD 00:00:SS,0.477086592763922,7.77937135037255,-3.53434565486274,0.281516747407451,-0.0307849062315686,-0.568872472747843,rock,173
YYYY-00-DD 00:00:SS,4.64720669712731,10.8891549112692,-5.96782049755769,-0.276831279840923,0.0367095734407692,0.145446250505769,rock,173
YYYY-00-DD 00:00:SS,3.91752569321373,7.50201507827451,-3.91628238983726,-0.279980643303961,-0.66264052229251,0.352671468662941,rock,173
YYYY-00-DD 00:00:SS,2.84385245502308,7.15828422390385,-2.38202042146852,-0.0792515597932692,-0.641894751188269,0.138298164715577,rock,173
YYYY-00-DD 00:00:SS,1.68812464628878,10.6719186166274,-2.86447260733686,-0.540494098661981,-1.11299894952192,0.366637573730192,rock,173
YYYY-00-DD 00:00:SS,5.24214523111539,10.3167814383654,-3.49948586014288,-0.416403199565882,-0.410612126915098,0.808459337979804,rock,173
YYYY-00-DD 00:00:SS,3.30586855956615,7.68474544930769,-0.253696717905769,-0.468587396040577,-0.269583344461981,-0.251915755024288,rock,173
YYYY-00-DD 00:00:SS,4.22352548472745,9.14465271311765,-1.26644244194235,0.122361088870392,-0.519582488086274,-0.210912984114706,rock,173
YYYY-00-DD 00:00:SS,0.227237616525,9.16444168644231,-3.07910256942308,-0.464023661745961,0.0301077204680769,0.0499602601283462,rock,173
YYYY-00-DD 00:00:SS,3.79667061257,11.2665936899804,-1.4199173923549,0.585332639657885,0.212257680232635,-0.7692564038075,rock,173
YYYY-00-DD 00:00:SS,1.73763789225577,7.671492925,-4.23242584096154,0.46534583326902,0.444047029737843,0.180053217926667,rock,173
YYYY-00-DD 00:00:SS,0.370723295876667,7.361976315,-4.88890028115882,0.257683572078654,0.359918256757115,-0.443909752422308,rock,173
YYYY-00-DD 00:00:SS,1.99735694556929,7.31051611898077,-2.06055390822071,-0.624232000141765,-0.423451895317451,0.645878153413725,rock,173
YYYY-00-DD 00:00:SS,3.36780585003846,7.45296953276923,-0.655288279382692,-1.62692706516154,-0.478117195389888,1.42161777390769,rock,173
YYYY-00-DD 00:00:SS,9.71440249784314,3.17940443122726,6.79534645872549,-1.95770257811647,-0.473541372377647,3.48187128229412,rock,173
YYYY-00-DD 00:00:SS,14.2759939711539,-5.39533191005769,4.70847675890385,2.94215758848711,1.23769695141731,3.65750081723077,rock,173
YYYY-00-DD 00:00:SS,8.10283055962745,-2.54038590070588,2.48474102627451,1.49129843125827,0.3987422962725,1.491865206495,rock,173
YYYY-00-DD 00:00:SS,8.22763434746154,-5.63807686932692,8.04345024542308,-2.6605242724902,-1.26723557057146,-1.52478254188824,rock,173
YYYY-00-DD 00:00:SS,7.37358648040385,-4.562991963,7.84314918519231,-1.34110635633269,-1.14328287651558,-1.771327828,rock,173
YYYY-00-DD 00:00:SS,7.30787392223529,0.102557074877255,3.83648058015686,-1.04082683751431,-0.682882321029608,-2.13630953492157,rock,173
YYYY-00-DD 00:00:SS,8.85383484471154,2.49917673097692,6.20121269505769,0.865215203801538,1.73238044290385,1.72826309303269,rock,173
YYYY-00-DD 00:00:SS,11.8515391629216,0.0943581494394118,3.05411552907843,1.87125271683726,1.84722305986275,1.56634112785686,rock,173
YYYY-00-DD 00:00:SS,11.5383345804038,2.38291198547044,7.16087263367308,1.27262978145192,0.728682045584808,-1.37114064564058,rock,173
YYYY-00-DD 00:00:SS,-3.22668609514706,-4.76182264303922,5.80560940868627,0.135916450057692,-0.302293033228462,-3.48134479894019,rock,173
YYYY-00-DD 00:00:SS,17.3702701936269,3.67637647614385,5.35886435422039,-3.40592561780294,-5.25668799825686,-0.791298723401961,rock,173
YYYY-00-DD 00:00:SS,-4.17702858449038,-3.53528614750769,11.4858306255385,2.38150845153077,0.0168864168971153,-5.85991648296154,rock,173
YYYY-00-DD 00:00:SS,-2.00022967769608,-13.9320984091,6.86862669046431,-3.08350906108235,2.4318128576998,4.41559025293726,rock,173
YYYY-00-DD 00:00:SS,25.6364142344231,-25.7788101711539,3.68450397082308,5.78528738942308,-2.11563717628269,8.274119939,rock,173
YYYY-00-DD 00:00:SS,15.1742312674706,-17.7115676543137,-1.31544838727353,4.00414489803252,-1.63727623254365,-4.07840985349731,rock,173
YYYY-00-DD 00:00:SS,2.21499450608827,-3.90398794691115,2.52013691520769,-1.80658377146078,-1.01600966718686,-4.16823004737255,rock,173
YYYY-00-DD 00:00:SS,0.184974564187647,0.160629947057451,11.3779830843726,-1.95841446942827,-2.97757792645308,-3.54620328769231,rock,173
YYYY-00-DD 00:00:SS,7.0272426605,14.9395996057115,15.7129185425769,2.11808289834941,-2.43281299472784,-2.1295632579549,rock,173
YYYY-00-DD 00:00:SS,6.17622031615385,1.45200617707635,2.35020047226808,-0.0658334756763461,-0.977038444041346,-2.06793234901154,rock,173
YYYY-00-DD 00:00:SS,0.970125360219608,7.00889419105882,2.27116404227843,-0.310981143920588,2.77990002256863,-0.624756009552941,rock,173
YYYY-00-DD 00:00:SS,-0.210907754300192,8.43736299667308,-1.78633414296846,-0.408815400100962,2.11360787888461,-0.318310155460769,rock,173
YYYY-00-DD 00:00:SS,-2.43506650251177,10.5968672720392,-5.79980327636274,0.0523654726263462,1.97044054018077,-0.957185910865385,rock,173
YYYY-00-DD 00:00:SS,-4.62770742211923,1.78797346616731,-0.115390416617308,-3.73041425149216,0.501197174207059,-3.81110001183922,rock,173
YYYY-00-DD 00:00:SS,-1.38213118584039,-13.0357354051154,6.83279132848077,-3.69743201883269,-1.06440428043404,5.43069937826731,rock,173
YYYY-00-DD 00:00:SS,22.7476968017647,-4.47220898807294,-1.12387595938941,6.07194452658823,0.766655245521569,4.49278158770588,rock,173
