Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Acceleration Net,Gyro Net,Time (s),Genre,BPM
8.37014053388235,3.53864451480392,4.98237867917647,1.08726113116731,1.23451349596154,1.2672613687,10.363655477764803,2.0765624757415315,00:00:04.250000,rock,173
6.45442055736538,2.84284010765385,7.35672742584615,1.74141773520588,0.029669035809817806,2.23755447996078,10.191306247347447,2.8355010193911085,00:00:04.500000,rock,173
7.47077763973077,4.07084704353846,4.98796535500404,-0.694010592223269,-0.677620497137885,-1.1614585183,9.862256971753862,1.5132105372323832,00:00:04.750000,rock,173
4.72566638268628,3.42062794913726,7.84293363154902,0.519588470786667,-1.47564228957059,-0.351602484565686,9.774672694047249,1.6034701908349667,00:00:05.000000,rock,173
8.81327198084615,3.43752552911538,7.74517576969231,-2.12396583647692,-1.78873697838461,-1.90825747524615,12.226123362501978,3.369311123092437,00:00:05.250000,rock,173
6.207814917790496,3.45294276870588,6.93359653619608,0.173504116103308,-0.619105441453846,-1.51320375288263,9.926456605670058,1.6441352814414718,00:00:05.500000,rock,173
5.66060159536538,3.85947335684615,7.26011723736538,0.174127401725823,1.53644553728843,-0.008820729926996007,9.982346783895473,1.5463062589156664,00:00:05.750000,rock,173
6.756678733955593,1.77590839274528,5.41125698393922,0.17484846091678016,2.29385480975,0.2804472920420058,8.836756207995208,2.3175401951448156,00:00:06.000000,rock,173
7.02432978315324,2.69162061578846,3.74102290632577,-1.63264501006078,-1.87998423930059,-1.78882727110765,8.401266739455735,3.0659050009342144,00:00:06.250000,rock,173
5.84540114953846,0.420768661705385,6.382523558291577,-0.274355583637885,-0.790362930696154,-0.770384109236538,8.66500824222608,1.1372933765111235,00:00:06.500000,rock,173
7.483215634258735,3.24504871458823,5.873908208906765,1.23036316081588,2.38551124663628,1.85980232896351,10.051450394621035,3.265474256235856,00:00:06.750000,rock,173
7.57910462521154,3.11342462663462,5.752725294,-1.28058253805,-0.24631331832347908,-0.992826486902692,10.011497796726786,1.638983319206649,00:00:07.000000,rock,173
8.090756380086285,2.826653314357794,6.59987989361176,2.27737955631923,-0.0646206081620442,-0.594416056034904,10.817057010646547,2.3545623615041706,00:00:07.250000,rock,173
7.194450571328183,0.353240433546154,3.31048164690577,-1.58561574740412,0.486390092928824,-1.46847678957843,7.927432532773535,2.215214820834722,00:00:07.500000,rock,173
9.79617569059615,4.11638544961731,4.606567833367195,1.66861152444173,-0.43529730783171533,0.3068571450540944,11.581457357960673,1.751544881861736,00:00:07.750000,rock,173
5.20032498883333,2.09323889007216,3.756487458255437,-0.16239787548531326,-0.576187672882745,-0.718242594525686,6.7480535759895455,0.9350068068924233,00:00:08.000000,rock,173
7.646608044416181,0.690962064742308,6.07078087198577,-1.13152699828879,0.797067588019423,0.5110242883085044,9.787871247391411,1.4754036434036462,00:00:08.250000,rock,173
8.178217925182869,-0.233599307199804,3.4443944551803716,1.23830485808846,0.257836278743481,0.919407355119231,8.87703048496421,1.5637098045510573,00:00:08.500000,rock,173
8.621137339764072,-0.108234958055385,3.79886478809481,0.767248109332941,0.201073549545294,0.0407800442017647,9.421629238908004,0.7942060473245053,00:00:08.750000,rock,173
8.97290897205627,1.7010666340285008,2.30947266104118,1.16258329284211,0.527360882334038,-0.748840004810212,9.420211626407848,1.480023907177143,00:00:09.000000,rock,173
8.380475637637645,-0.829636465981923,3.036673915607574,0.426709747633137,-0.223022131929412,0.860105878382549,8.95220961821474,0.9856988394452394,00:00:09.250000,rock,173
8.667259761222981,0.184765023162731,3.19757607342308,-0.698412796775,-0.682046207882692,0.579165431976365,9.240131093638615,1.1350771171962755,00:00:09.500000,rock,173
9.35440590766667,-1.24271360981961,2.72994087023529,-0.494142498205176,0.0021529368957451,0.0891208196816667,9.823534198871657,0.5021194720088652,00:00:09.750000,rock,173
10.6077278391923,0.8065241189989548,0.691715554664038,0.316583341168,0.308301659165385,0.149434385300327,10.66080866883308,0.46648211161770187,00:00:10.000000,rock,173
9.15057609578431,-1.64054970182353,1.49239411426275,-0.289917506846154,0.147742807942308,-0.156999492122115,9.415502450808379,0.36128788881052953,00:00:10.250000,rock,173
9.26914502975,-2.06611606713462,2.15808443608269,-0.548873211251176,-0.0615907706426863,-0.171842712790902,9.738748051914747,0.5784333522514712,00:00:10.500000,rock,173
9.32897618243137,-1.25107676147059,2.15347586896078,-0.684037335792308,-0.179248429335,-0.0871514578084615,9.655695106705675,0.7124832999973004,00:00:10.750000,rock,173
9.76023154990385,-1.23463321417308,1.67166846534615,-0.413172292941177,-0.0222809533866667,-0.023035529179549,9.979023726763586,0.4144133445518743,00:00:11.000000,rock,173
9.84160478284615,-1.20938202517308,1.013078538275,-0.141129210669231,0.148494619158654,-0.0203341654540962,9.967252264755086,0.20586788070971257,00:00:11.250000,rock,173
9.67383594139216,-1.41730168990196,0.932473602256863,-0.0202178467046667,0.0250058111421961,0.0232211790498177,9.821474070630924,0.03966453167146025,00:00:11.500000,rock,173
9.89011120807692,-1.29621963780192,1.09863345210577,-0.148506366493692,0.121523363171073,-0.0193239175033077,10.035012731413842,0.192861303721721,00:00:11.750000,rock,173
9.4503298177451,-1.90768957141176,1.55003297330588,-0.370267414128654,0.0827345628626346,-0.170837532442885,9.764763969670275,0.41608704419720305,00:00:12.000000,rock,173
9.28371469798077,-1.54574041869231,1.48753040571154,-0.563201172684314,0.10211629465852,0.011411465495,9.52834816447214,0.5724976157963593,00:00:12.250000,rock,173
9.57155521094231,-1.93771467309615,1.96028542742308,-0.547131189934615,-0.219611338009231,0.0718802760893269,9.960528413062045,0.5939263025596275,00:00:12.500000,rock,173
9.85532104284314,-1.93388747468628,1.571169575,-0.312514248719608,0.000404238212549,-0.177735592808255,10.165424115877357,0.359520875627849,00:00:12.750000,rock,173
10.0973549069423,-0.905280733061154,1.93926771557692,-0.624576639388462,0.684924236301923,-0.0957268138721346,10.321669854974166,0.931869524578236,00:00:13.000000,rock,173
9.792959399108408,-2.24842051078039,2.472308226276213,1.73517036800673,0.38440566907588003,0.0306216523538462,10.347451693610205,1.7775043206752454,00:00:13.250000,rock,173
8.981636614162365,-0.5826042198599662,2.1701269975808115,0.28682432714116424,-0.24124572711619696,0.642332840760588,9.258438050313332,0.7436794832529476,00:00:13.500000,rock,173
10.643885070098,-1.20085681388706,1.2591785169472574,0.746904671895769,-0.616427119296154,0.0184517012425769,10.78516930838156,0.9686018003195258,00:00:13.750000,rock,173
8.57322473728846,-0.2515885823467423,0.8459819224165321,-2.40931334445098,0.0063985846277695435,-0.17272203664100294,8.618536106780407,2.4155050477231925,00:00:14.000000,rock,173
8.446404156945707,0.48087313277880706,2.68066884054904,-1.47424461982692,2.27618132992115,-2.65368493709615,8.874624926439921,3.7942644071204676,00:00:14.250000,rock,173
7.266643061013481,1.0908325032622568,1.4560595243753642,2.06303779660712,-2.27699603240078,-0.760900094935686,7.490936274249901,3.165407530835736,00:00:14.500000,rock,173
6.716818602647582,1.8823574945634791,1.070966374369696,2.10215449289385,-0.373527220771154,0.718509084089615,7.0573288752361885,2.2527386445324984,00:00:14.750000,rock,173
6.25447287467114,2.386090368660158,-0.399636571343137,0.488630818765385,-0.913795198310577,-1.06976975911333,6.706084369925921,1.489358613301776,00:00:15.000000,rock,173
5.948871561756442,4.32148945766731,0.42130226404923143,1.05314857942431,1.18661572440902,2.13711201566275,7.364905945678956,2.6616586135806912,00:00:15.250000,rock,173
6.493563101248415,3.000027442514101,-0.34681776860040237,2.54532123069615,2.41403605727885,0.717874745397154,7.161480920197274,3.580722609104761,00:00:15.500000,rock,173
8.52667685977451,2.22927790620176,-2.61756032355667,-0.626154370948235,1.71274385658157,-0.5438965903814751,9.193776172038968,1.9029935143200263,00:00:15.750000,rock,173
6.122438214206809,3.3223780190596184,-0.9423706876901731,-0.418445046719808,-0.3506392125061353,-0.16639408451491478,7.029260836057232,0.5707285745718551,00:00:16.000000,rock,173
5.655740025123099,5.9843263112549,-1.3404599616101134,-1.29356488647274,-0.6796667870761669,0.489725835976275,8.342445057657672,1.5411321978961874,00:00:16.250000,rock,173
5.290970791373812,4.097047143405218,-3.14706218773269,0.192005736670577,-0.401502853662846,0.0950924696913461,7.394874415695817,0.4550970470194453,00:00:16.500000,rock,173
4.858846666325028,4.417108562677571,-1.9780676820333059,-0.146462378235192,1.847451735,0.190525608994231,6.857987367737124,1.8630161429991532,00:00:16.750000,rock,173
5.41116132182692,4.765487111357177,-4.53299545153462,0.109138043109451,-0.0638893568750411,0.144001252694269,8.51695849602313,0.19164895813227228,00:00:17.000000,rock,173
6.66861263601923,7.003653838,-1.50952597873846,0.471550588327596,2.64860729470962,-0.692266149756731,9.787759204858576,2.7778972229080257,00:00:17.250000,rock,173
6.7699110605098,2.69626539013137,-3.76720013921961,-0.20382434852512796,-0.13963234479417092,1.24402936964823,8.203251776592587,1.2683259160451559,00:00:17.500000,rock,173
6.070971676351826,4.2537448777002265,-1.6480221458889512,-0.4776706750462083,-2.49103805309231,0.299420881167898,7.593880402861731,2.5540345964439064,00:00:17.750000,rock,173
6.399275586605057,1.83368216194902,-1.3005610007178987,-0.486751286885961,0.0836038435484423,0.233425883290475,6.782667411937421,0.5462637283685875,00:00:18.000000,rock,173
6.812733562249879,2.54806851703269,-0.768999129559038,0.759822132006922,0.449820135002353,0.151651822158804,7.3141883636505876,0.8959163472697464,00:00:18.250000,rock,173
6.08841985120392,3.4553503079781116,-0.9702436444376059,0.530097948819173,0.130263180221346,0.357662817390769,7.067508384498031,0.6526063303459261,00:00:18.500000,rock,173
7.171454578726386,3.067738578635748,0.625987715037885,2.15600336764706,-0.419499355822686,1.23099795740784,7.82512884117342,2.517873349075244,00:00:18.750000,rock,173
7.90395327707692,2.3116100972152074,0.249980940600019,2.36595240467308,-0.678404620690577,1.18726387153654,8.238841491279315,2.732683500006649,00:00:19.000000,rock,173
9.75242370715686,1.2757901030097059,-0.46784374557098,2.63038016766667,-1.16449346324314,0.415648621662745,9.84663832590202,2.9064942162475194,00:00:19.250000,rock,173
7.82265487078846,0.5662920741713965,0.130684929215769,1.74979547126923,-1.85588319263462,0.541762780860385,7.844214077360707,2.607603023219515,00:00:19.500000,rock,173
6.66730702160784,-0.13812677050735367,0.73528859107451,0.836884241821154,-0.657095441072058,-0.435733796215135,6.709151305290137,1.1497884997034467,00:00:19.750000,rock,173
7.51086893423077,-0.726062410109155,-0.738461876412923,0.83475271802549,-0.50626362174,0.131113573121627,7.581928825403314,0.9850409757999741,00:00:20.000000,rock,173
8.03929734213462,-1.1968006625746062,-1.82840985004769,-0.081765430815,-0.0887725518857692,0.0754513872328846,8.331009312258821,0.14233433696772133,00:00:20.250000,rock,173
7.840589663033879,-1.7638024293459873,-3.14504864969582,0.1819531279713798,1.06608117970965,-0.615078274165255,8.630016007099524,1.2441693236291422,00:00:20.500000,rock,173
9.22071332203846,-3.89330651901923,-0.175872460346154,-1.43016670649423,0.341945246001154,-1.2777162515,10.010510523472984,1.9480405999297228,00:00:20.750000,rock,173
8.00710594890196,-0.169127984936471,-0.311981846430941,-0.124972161747608,0.210847107731667,-0.716910105129412,8.014966164915002,0.7576507393828268,00:00:21.000000,rock,173
9.35130042286539,-1.4480471827547272,-2.10800772440385,-0.141572665278077,0.211012488945769,-0.283515358488269,9.69470767008024,0.3807230601680943,00:00:21.250000,rock,173
10.2045909650784,-1.0389337072994191,-1.08434159400059,0.150412322949423,-0.292631079869311,-0.369483305465192,10.314497404391664,0.49474713624032723,00:00:21.500000,rock,173
9.10363753907692,-0.6545765546204712,-2.28208559955385,0.302716737685098,0.0323599326241176,-0.177567908060784,9.408113604354508,0.3524414142623266,00:00:21.750000,rock,173
6.61345691863462,-0.26077917159041114,-1.51589340573059,0.316982742685385,-0.217590843201538,-0.114991994003365,6.789974301019776,0.4013066070853746,00:00:22.000000,rock,173
8.05192435956863,0.06248250464862226,-3.82354878443137,0.319197638138039,-0.004147173593298,0.30912165314902,8.913860850525348,0.444365308825181,00:00:22.250000,rock,173
9.05367581667308,2.39990907901923,-3.44374343067308,0.0789167669839808,0.0350884763114423,0.388816027115385,9.979377645789034,0.3982925560726115,00:00:22.500000,rock,173
8.83476455541176,0.704674539105098,-2.40759010876471,0.0731372120538077,0.136465627635456,0.416421622611538,9.184014432014173,0.4442734373011386,00:00:22.750000,rock,173
10.9112079969423,0.110886624636519,-2.97447409624038,-0.0357615158711765,0.27478245252,0.337627855792941,11.309918299672457,0.4367800948276483,00:00:23.000000,rock,173
9.73340442133333,-1.36951561884314,-0.77349751752451,0.195609148456519,0.0650199929615962,0.265236928740808,9.85966698571017,0.33591839308449156,00:00:23.250000,rock,173
9.74722053436538,-1.40191222384615,-2.28423680717308,-0.0907407613866078,-0.0065905633499607,0.145869727217059,10.108976398239719,0.1719165455116823,00:00:23.500000,rock,173
8.95705412021154,-0.986884033467308,-1.55756074651154,-0.132201443198269,-0.0288155449235769,0.173445382191019,9.144875837701942,0.21997922132859837,00:00:23.750000,rock,173
10.0711442163333,-1.1289900221098,-1.83501931729412,0.223234730762745,-0.135539221249314,0.235125291961157,10.299022292967898,0.35140934597048645,00:00:24.000000,rock,173
9.38874583963462,-0.47472162236029547,-1.71755197417308,0.307820030705769,0.141869276388077,-0.0809255151746346,9.556353585127468,0.34846664387406895,00:00:24.250000,rock,173
9.57493852203921,-2.14495436117451,-1.5075603688451,0.397191683261538,0.155331408720788,-0.0418782778167308,9.927387127440147,0.4285357277289884,00:00:24.500000,rock,173
8.92343959428846,-0.953123212345887,-1.34245402851135,0.377838976722098,-0.077424890292549,0.989222224998039,9.074050962469514,1.0617520974301329,00:00:24.750000,rock,173
9.04785488203846,-1.2280897906826447,-0.649041640830769,-0.0673341648498461,0.0847080680681885,0.248391641301923,9.15385916168358,0.2709386536109868,00:00:25.000000,rock,173
8.9045610802549,-1.581081187054447,-0.293460932470606,0.247836303482353,0.0916001398266667,-0.115716628879804,9.048599066758033,0.28845061473217243,00:00:25.250000,rock,173
8.2244937695,-1.9145910166680022,-0.0809188202035173,0.227070720446154,0.10604073421575,-0.08299299584,8.444791553443652,0.26399542942151294,00:00:25.500000,rock,173
8.48015752509804,-2.1926594282137586,0.48568434824451,0.825098939578235,-0.179999320065157,0.275560987110588,8.772497723267946,0.8883253193140497,00:00:25.750000,rock,173
9.260164632337991,-2.5767588700061506,-2.46820233040885,-0.114334153544808,0.138415638552692,0.548000477889423,9.923827791532583,0.5766590946389324,00:00:26.000000,rock,173
8.983363344589062,-3.0008937353606546,-0.8415641378064049,-1.21845820246077,0.6078517652075,-1.89964688630385,9.508649241079146,2.3372596030936994,00:00:26.250000,rock,173
8.63065245515385,-2.020479890025,1.19897670587115,0.136566282037902,0.41575641698451,-1.02264513690392,8.944721679788044,1.1123429433797343,00:00:26.500000,rock,173
8.29357505757692,-2.6384833687517726,1.4415433516,-0.365333649361346,0.726685044838462,-0.940364110894231,8.821736164575762,1.2433119040713212,00:00:26.750000,rock,173
7.79231484735294,-2.3024410277824128,-0.05656206986329865,-0.261370763579373,0.154840796435686,-0.128484537997392,8.125552574098577,0.3298463654480754,00:00:27.000000,rock,173
9.63606357544231,-1.9443310606219468,0.2533071053148991,0.503995975900769,-0.635833263836538,1.5336612635,9.83352983383222,1.7350541070196082,00:00:27.250000,rock,173
9.13879645738578,-2.0681787668098,0.542742605691412,0.751409674488462,-0.741768271419558,1.45169025417192,9.385602465321153,1.7950602389494759,00:00:27.500000,rock,173
9.30284578065385,-3.31947197825,2.2623677853,-0.6496540267,0.40655777648,-0.839534702262745,10.133121031004187,1.1367313210813195,00:00:27.750000,rock,173
8.87854493835294,-1.61883834415294,2.72583551507843,-0.124471876106077,0.694662544005769,-0.789343875192308,9.427585961534126,1.0588262611446428,00:00:28.000000,rock,173
8.27390904611539,-0.500364524532692,3.23797795869231,-0.379611629188235,0.503766335107843,-0.793038437164706,8.899013249893391,1.013309169120448,00:00:28.250000,rock,173
8.24478108155769,0.0698635190877115,1.2591427765690641,-0.447868515195192,0.160171199677923,-0.222736055138077,8.340667630705408,0.5252164985678606,00:00:28.500000,rock,173
8.8064436164902,-0.131253363165588,1.5316777635732102,1.19905723204529,-0.451455049408039,2.37949560664706,8.939614834386763,2.7025079554755775,00:00:28.750000,rock,173
9.277119560384266,-3.82699770196154,1.40871681285346,-0.513437673725192,-0.838799011805,0.661503531436538,10.133871017893373,1.185237929324063,00:00:29.000000,rock,173
9.18460335452941,-3.55992189103922,3.06466623847059,-0.303124140551942,0.215499866301577,-1.055532313275,10.316111758000424,1.1191393574211497,00:00:29.250000,rock,173
8.94155257507692,-2.44893893373077,3.90456881890385,-0.0008144625094117,0.782528277127451,-1.73172502894118,10.059538857003501,1.900321747419254,00:00:29.500000,rock,173
8.716753124527742,-2.77112445226923,2.1949998466921627,0.282963243716327,0.287274420667308,1.10759234001308,9.406324472976,1.1787092863466602,00:00:29.750000,rock,173
9.03224279360784,-2.465326418826148,1.28454109668823,0.5676623620463465,-1.67590436925686,2.64986439084314,9.450359255770328,3.1863266157186017,00:00:30.000000,rock,173
9.936785830597083,-3.108831597635657,1.96999479718942,0.8845248536267692,-1.91019573124808,-1.65244170342904,10.596481776824147,2.6761531218510854,00:00:30.250000,rock,173
9.619258590832203,-3.90209555641177,1.7893987830730451,0.770066954611654,1.33969083932461,-0.27981358462631445,10.533680912840056,1.5703726633180333,00:00:30.500000,rock,173
8.765467850441562,-2.229453966172171,0.643042327925,0.418083031608627,-1.86095514019412,-0.404323991183725,9.067380826893102,1.9497244279591703,00:00:30.750000,rock,173
8.454233740280976,-1.0862662018841336,0.222978223805882,-1.0850027625825,-0.5963597539142328,0.965241455358673,8.526650085757753,1.569893951209199,00:00:31.000000,rock,173
7.756736784477738,0.05101694971180515,1.82863993203785,-0.840274301358235,-2.54235228481961,-1.25967184880196,7.969535260846226,2.9591196677922147,00:00:31.250000,rock,173
7.27367760453491,1.0400637462059565,0.748924721046154,-0.920570313417308,-0.0465301115440385,0.321011979211923,7.385729938785925,0.9760447961149619,00:00:31.500000,rock,173
6.1998158752326455,1.3385053214030382,-1.11377682799706,0.359241080476275,-0.167902148752549,-0.970064373518039,6.4397059098063,1.047983861624992,00:00:31.750000,rock,173
5.883945126628146,2.292282935880808,1.87295315432769,0.0279697574688462,0.195976245244462,0.261759793507692,6.586601918258571,0.32818772909749866,00:00:32.000000,rock,173
5.334698435712651,3.013280647545275,1.63431547259412,-0.149070228916731,-0.221969558949808,0.367201432875192,6.341124090003793,0.4542348627695292,00:00:32.250000,rock,173
4.584548268095337,3.5510644688437187,0.0822072670682692,-0.157646499930255,-0.180795819561496,0.0988464666394118,5.7995603039488355,0.2594420383790362,00:00:32.500000,rock,173
4.30914670108927,4.168827944250461,1.91029353717353,0.0964668805166538,-0.213546916496115,-0.132025241310769,6.292622117880512,0.26895874948545523,00:00:32.750000,rock,173
2.18415239442442,4.703799016591373,1.34495614372154,0.0132470018222353,-0.0103724266856863,0.231436251647588,5.357719094828527,0.2320469971133303,00:00:33.000000,rock,173
3.6192302508369694,5.115704515978389,1.26595272096154,0.173198694795558,0.429017410282692,-0.129887272447679,6.393113216194833,0.48054597048404235,00:00:33.250000,rock,173
3.158244510122945,5.702898883853035,0.217770314984706,0.410704950067686,-0.377422754697059,0.14452825954451,6.522651912777689,0.5762073494673442,00:00:33.500000,rock,173
2.33368657859577,6.081599230782886,-1.09384780523981,0.0196645843834615,-0.0851603317853135,0.297893761053077,6.605183212599403,0.310450754328455,00:00:33.750000,rock,173
2.85917087787451,8.53306946994118,-0.184511253029412,0.393244669718269,0.610039652526962,-0.355712801724462,9.00123197624761,0.8082829611143078,00:00:34.000000,rock,173
2.6702857632026804,6.721647700547845,0.265373224109038,0.020050165947451,-0.0923666907927451,-0.0669925741464706,7.237499348222221,0.11585171433040284,00:00:34.250000,rock,173
0.723644803394231,7.105236452649303,0.38792533971213705,0.234894263263077,-0.0795804753098077,0.387711802200769,7.152519340674774,0.4602486377277035,00:00:34.500000,rock,173
4.19163880459216,8.41826092968627,0.10852253273482876,0.475670358707255,-0.242260832435882,-0.0703702010323529,9.404718501292653,0.5384278654365401,00:00:34.750000,rock,173
1.24505003320192,9.49498480082692,-2.16899593057308,-0.08443788648,-0.559958984435769,-0.037226439724,9.818830342762467,0.5675117873120097,00:00:35.000000,rock,173
1.9506045669777172,9.81355800833333,-0.5008607407030579,0.226271921593846,-0.963388356448077,0.426876508066923,10.01806570357847,1.0777474940731286,00:00:35.250000,rock,173
0.883480722188462,8.59002622278846,-0.8349351479543283,-0.15098706954,-0.592665564769608,0.525792773845098,8.675609799660283,0.8065405184240142,00:00:35.500000,rock,173
2.23353572238941,9.56567218241176,-2.63777613756274,0.133517114370577,-0.561215917977885,0.169521862624846,10.170969918176493,0.6012718090260036,00:00:35.750000,rock,173
-0.15677014745,9.42039891390385,-2.48523390842539,-0.265586806928235,-0.315176225833667,-0.0126151907227451,9.743966346195974,0.41234881881977237,00:00:36.000000,rock,173
0.7043584191615,9.99752937830769,-2.97565326743308,-0.171530609075577,0.730044707082692,0.147930763374038,10.454722704154051,0.7643765661908517,00:00:36.250000,rock,173
2.45565769168529,9.71797413921569,-2.61563666869412,0.124109789836863,0.860525086326294,-0.0331923611052941,10.359094132780884,0.8700622948766199,00:00:36.500000,rock,173
3.86083082832481,8.87336864809615,-1.67128882294615,0.3725698388715,0.737186920513269,-0.259880265717692,9.820177807945418,0.8659044942267423,00:00:36.750000,rock,173
0.200357831630588,9.22733406878431,-3.63475625190196,0.492272410115962,0.681364876770981,-0.326392131832308,9.919440018891375,0.9017328012113959,00:00:37.000000,rock,173
2.060742089836205,9.62673386282692,-4.42390341940385,0.0856383914571373,0.703764914303922,0.445711892132353,10.793126715217147,0.8374234767934171,00:00:37.250000,rock,173
4.74531817226667,6.67879362771154,-3.65589938966731,0.201650077915365,0.527666308145385,-0.156100844413462,8.971617982558909,0.5860562774185164,00:00:37.500000,rock,173
0.477086592763922,7.77937135037255,-3.53434565486274,0.281516747407451,-0.0307849062315686,-0.568872472747843,8.55791034260347,0.6354646172469419,00:00:37.750000,rock,173
4.64720669712731,10.8891549112692,-2.5894945757416163,-0.276831279840923,0.0367095734407692,0.145446250505769,12.11922880901414,0.31486149664059204,00:00:38.000000,rock,173
3.91752569321373,7.50201507827451,-3.91628238983726,-0.279980643303961,-0.66264052229251,0.352671468662941,9.325476156668744,0.8011608997060866,00:00:38.250000,rock,173
2.84385245502308,7.15828422390385,-2.38202042146852,-0.0792515597932692,-0.641894751188269,0.138298164715577,8.062415959526314,0.66138949469765,00:00:38.500000,rock,173
1.68812464628878,10.6719186166274,-2.86447260733686,-0.540494098661981,-1.11299894952192,0.366637573730192,11.177871671275767,1.2904741929988708,00:00:38.750000,rock,173
2.736905109462988,10.3167814383654,-3.49948586014288,-0.416403199565882,-0.410612126915098,0.808459337979804,11.232676889795478,0.9977977974245018,00:00:39.000000,rock,173
3.30586855956615,7.68474544930769,-0.253696717905769,-0.468587396040577,-0.269583344461981,-0.251915755024288,8.369494702696178,0.5964150190671365,00:00:39.250000,rock,173
4.22352548472745,9.14465271311765,-1.26644244194235,0.122361088870392,-0.519582488086274,-0.210912984114706,10.152177954627525,0.5739533821345086,00:00:39.500000,rock,173
0.227237616525,9.16444168644231,-3.07910256942308,-0.464023661745961,0.0301077204680769,0.0499602601283462,9.67054812260367,0.4676755938511287,00:00:39.750000,rock,173
3.79667061257,11.2665936899804,-1.4199173923549,0.585332639657885,0.212257680232635,-0.7692564038075,11.973596223214258,0.9896580402671695,00:00:40.000000,rock,173
1.73763789225577,7.671492925,-4.23242584096154,0.46534583326902,0.444047029737843,0.180053217926667,8.932223555317407,0.6679398703817486,00:00:40.250000,rock,173
0.370723295876667,7.361976315,-4.88890028115882,0.257683572078654,0.359918256757115,-0.443909752422308,8.845195135430389,0.6268954004951146,00:00:40.500000,rock,173
1.99735694556929,7.31051611898077,-2.06055390822071,-0.624232000141765,-0.423451895317451,0.645878153413725,7.8535955525208445,0.9930436479360075,00:00:40.750000,rock,173
3.36780585003846,7.45296953276923,-0.655288279382692,-1.62692706516154,-0.478117195389888,1.42161777390769,8.204771406263308,2.2128002221106384,00:00:41.000000,rock,173
3.1915255496827526,7.973963087984834,-1.6278922552956616,-1.95770257811647,-0.473541372377647,0.4745699605147969,8.74185082563607,2.069313282985492,00:00:41.250000,rock,173
4.245934743381885,6.702209944468645,-1.0251456472309382,-0.02994566890958472,1.23769695141731,0.7773460099037806,7.9999064733800695,1.4618677456416753,00:00:41.500000,rock,173
4.612821656958323,5.823008735873025,-0.6912679512813995,1.49129843125827,0.3987422962725,1.491865206495,7.460791228644994,2.146771581761882,00:00:41.750000,rock,173
